formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B,stabilityVec
Sn,Zr,26.96678526,23.26594327,118.71,91.224,2875,4682,58,0,14,4,139,175,7310,6511,1.24,1.41,1.96,1.33,7.34392,6.6339,0,0,-3.96104709,-8.545958555,4.052840562,3.593145393,5.106259136,4.527079516,0,0,33.285,23.195,2600,3400,1600,2600,0.227,0.278,26.99,25.36,7.15,21,27.05,23.29,0,0,0,1,0,0,1,1,0,0,0,0,505.08,2128,80,44,155,158,4,8,14,4,0,8,10,2,0,0,0,0,4,0,2,0,0,0,2,2,50,40,7.06,17.9,5,5,18,33,141,194,4,12,2.87792,3.19147,"[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Sr,Ac,55.32313078,37.4330863,87.62,227,1655,3473,0,0,2,3,195,215,2630,10070,0.84,0,0.95,1.1,5.69485,5.17,0,0,-1.6828136,-4.105002298,4.768954732,4.465163104,6.008506453,5.625752986,0,0,54.23,44.5125,4200,0,3000,0,0.306,0.12,26.79,27.2,7.43,12,56.08,37.45,1,0,0,0,0,1,1,1,0,0,0,0,1050,1323,8,14,212,0,0,9,2,3,0,9,0,1,0,0,0,0,0,0,0,0,0,0,2,2,38,89,25.55,32.1,5,7,6.1,0,225,225,12,12,4.26546,3.99462,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Ag,55.32313078,17.07564795,87.62,107.8682,1655,2435,0,100,2,11,195,145,2630,10490,0.84,1.36,0.95,1.93,5.69485,7.57623,0,0,-1.6828136,-2.76539356,4.768954732,3.196480506,6.008506453,4.027313074,0,0,54.23,16.33,4200,1200,3000,1400,0.306,0.235,26.79,25.35,7.43,11.3,56.08,17.05,1,0,0,1,0,0,1,1,0,0,0,0,1050,1234.93,8,65,212,144,0,1,2,11,0,0,0,10,0,0,0,0,0,0,0,0,0,1,2,1,38,47,25.55,6.99,5,5,6.1,30,225,225,12,12,4.26546,2.94195,"[1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0]"
Sr,Al,55.32313078,16.59442452,87.62,26.9815386,1655,2792,0,76,2,13,195,121,2630,2700,0.84,1.39,0.95,1.61,5.69485,5.985768,0,0,-1.6828136,-3.74542312,4.768954732,3.206237833,6.008506453,4.039606536,0,0,54.23,16.48,4200,1600,3000,1000,0.306,0.897,26.79,24.2,7.43,10.71,56.08,16.61,1,0,0,0,0,0,1,1,0,0,0,0,1050,933.47,8,73,212,141,0,5,2,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,2,38,13,25.55,6.8,5,3,6.1,26,225,225,12,12,4.26546,2.85595,"[1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Au,55.32313078,16.94706362,87.62,196.966569,1655,3129,0,220,2,11,195,136,2630,19300,0.84,1.57,0.95,2.54,5.69485,9.22553,0,0,-1.6828136,-3.20969261,4.768954732,3.220442052,6.008506453,4.057502731,0,0,54.23,16.7,4200,1100,3000,1000,0.306,0.129,26.79,25.418,7.43,12.55,56.08,16.96,1,0,0,1,0,0,1,1,0,0,0,0,1050,1337.33,8,66,212,143,0,1,2,25,0,0,0,10,0,0,0,14,0,0,0,0,0,1,2,1,38,79,25.55,5.8,5,6,6.1,27,225,225,12,12,4.26546,2.94955,"[1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0]"
Sr,Ba,55.32313078,64.96928167,87.62,137.327,1655,2143,0,9.6,2,2,195,215,2630,3510,0.84,0.81,0.95,0.89,5.69485,5.211664,0,0,-1.6828136,-1.92352226,4.768954732,5.028899311,6.008506453,6.3360161,0,0,54.23,63.59,4200,3000,3000,2300,0.306,0.204,26.79,28.07,7.43,7.12,56.08,62.88,1,1,0,0,0,0,1,1,0,0,0,0,1050,1000,8,9,212,223,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,56,25.55,39.7,5,6,6.1,4.9,225,229,12,8,4.26546,4.35637,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Bi,55.32313078,35.48345908,87.62,208.9804,1655,1837,0,31,2,15,195,148,2630,9780,0.84,1.16,0.95,2.02,5.69485,7.2855,0,0,-1.6828136,-3.9736944,4.768954732,4.039197959,6.008506453,5.089070533,0,0,54.23,32.95,4200,5300,3000,6000,0.306,0.122,26.79,25.52,7.43,11.106,56.08,35.38,1,0,0,0,0,0,1,1,0,0,0,0,1050,544.4,8,86,212,162,0,3,2,29,0,0,0,10,0,0,0,14,0,3,0,3,0,0,2,2,38,83,25.55,0.4,5,6,6.1,12,225,12,12,3,4.26546,3.11221,"[1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0]"
Sr,Br,55.32313078,42.52782532,87.62,79.904,1655,332,0,1.9,2,17,195,120,2630,3120,0.84,0,0.95,2.96,5.69485,11.8138,0,1.457,-1.6828136,-1.583025338,4.768954732,3.892116444,6.008506453,4.903759436,0,0,54.23,29.48,4200,3300,3000,6900,0.306,0.474,26.79,75.69,7.43,5.285,56.08,65.14,1,0,0,0,0,0,1,0,0,0,0,1,1050,265.8,8,95,212,0,0,1,2,17,0,0,0,10,0,0,0,0,0,1,0,5,0,0,2,2,38,35,25.55,3.05,5,4,6.1,0,225,64,12,1,4.26546,2.38875,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,C,55.32313078,8.825089715,87.62,12.0107,1655,4300,0,33,2,14,195,76,2630,2260,0.84,1.77,0.95,2.55,5.69485,11.2603,0,4.496,-1.6828136,-9.209713655,4.768954732,2.242692341,6.008506453,2.825615289,0,0,54.23,5.64,4200,500,3000,500,0.306,0.709,26.79,8.517,7.43,117.4,56.08,5.67,1,0,0,0,0,0,1,0,0,0,0,1,1050,3823,8,77,212,77,0,4,2,4,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,2,38,6,25.55,1.67,5,2,6.1,0,225,194,12,3,4.26546,1.42409,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Ca,55.32313078,42.9371873,87.62,40.078,1655,1757,0,17,2,2,195,176,2630,1550,0.84,0.91,0.95,1,5.69485,6.11316,0,0,-1.6828136,-1.948329565,4.768954732,4.227260324,6.008506453,5.326014266,0,0,54.23,37.77,4200,3900,3000,1500,0.306,0.647,26.79,25.929,7.43,8.54,56.08,44.19,1,1,0,0,0,0,1,1,0,0,0,0,1050,1115,8,7,212,201,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,20,25.55,25.73333333,5,4,6.1,7.4,225,225,12,12,4.26546,3.89661,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Cd,55.32313078,21.58002546,87.62,112.411,1655,1040,0,42,2,12,195,144,2630,8650,0.84,1.24,0.95,1.69,5.69485,8.99382,0,0,-1.6828136,-0.812174225,4.768954732,3.390921571,6.008506453,4.272293466,0,0,54.23,19.495,4200,1700,3000,1300,0.306,0.231,26.79,26.02,7.43,6.21,56.08,21.59,1,0,0,1,0,0,1,1,0,0,0,0,1050,594.22,8,70,212,157,0,0,2,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,2,38,48,25.55,7.32,5,5,6.1,19,225,194,12,6,4.26546,3.00785,"[1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Co,55.32313078,10.99586068,87.62,58.933195,1655,3200,0,180,2,9,195,126,2630,8900,0.84,1.75,0.95,1.88,5.69485,7.88101,0,0,-1.6828136,-7.080389145,4.768954732,2.736406748,6.008506453,3.447656463,0,1.5484712,54.23,10.245,4200,3100,3000,2700,0.306,0.421,26.79,24.81,7.43,16.2,56.08,11.12,1,0,0,1,0,0,1,1,0,0,0,0,1050,1768,8,58,212,125,0,3,2,9,0,3,0,7,0,0,0,0,0,0,0,0,0,0,2,2,38,27,25.55,7.5,5,4,6.1,75,225,194,12,12,4.26546,2.48024,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Cr,55.32313078,12.09293747,87.62,51.9961,1655,2944,0,160,2,6,195,139,2630,7140,0.84,1.73,0.95,1.66,5.69485,6.76651,0,0,-1.6828136,-9.50571654,4.768954732,2.818080279,6.008506453,3.550558664,0,0,54.23,11.19,4200,3100,3000,4100,0.306,0.449,26.79,23.35,7.43,21,56.08,12.01,1,0,0,1,0,0,1,1,0,0,0,0,1050,2180,8,49,212,130,0,6,2,6,0,5,0,5,0,0,0,0,0,0,0,0,0,1,2,1,38,24,25.55,11.6,5,4,6.1,115,225,229,12,8,4.26546,2.46785,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Cs,55.32313078,117.4560158,87.62,132.9054519,1655,944,0,1.6,2,1,195,244,2630,1879,0.84,0.55,0.95,0.79,5.69485,3.893905,0,0,-1.6828136,-0.85462646,4.768954732,6.140481453,6.008506453,7.736521839,0,0,54.23,115.765,4200,6000,3000,6000,0.306,0.242,26.79,32.21,7.43,2.09,56.08,67.55,1,1,0,0,0,0,1,1,0,0,0,0,1050,301.59,8,5,212,264,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,38,55,25.55,59.42,5,6,6.1,0,225,229,12,8,4.26546,5.32395,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Dy,55.32313078,31.55699985,87.62,162.5,1655,2840,0,41,2,3,195,192,2630,8551,0.84,1.22,0.95,1.22,5.69485,5.9389,0,0,-1.6828136,-4.601554453,4.768954732,3.968079278,6.008506453,4.99946661,0,0,54.23,31.24,4200,9500,3000,3100,0.306,0.173,26.79,28.16,7.43,11.35,56.08,31.6,1,0,0,0,0,1,1,1,0,0,0,0,1050,1685,8,31,212,175,0,4,2,12,0,0,0,0,0,4,0,10,0,0,0,0,0,0,2,2,38,66,25.55,24.5,5,6,6.1,25,225,194,12,12,4.26546,3.52006,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Er,55.32313078,30.63606837,87.62,167.259,1655,3141,0,44,2,3,195,189,2630,9066,0.84,1.23,0.95,1.24,5.69485,6.1077,0,0,-1.6828136,-4.563633745,4.768954732,3.940150647,6.008506453,4.964278739,0,0,54.23,30.585,4200,9500,3000,3100,0.306,0.168,26.79,28.12,7.43,19.9,56.08,30.67,1,0,0,0,0,1,1,1,0,0,0,0,1050,1770,8,35,212,175,0,2,2,14,0,0,0,0,0,2,0,12,0,0,0,0,0,0,2,2,38,68,25.55,22.7,5,6,6.1,28,225,194,12,12,4.26546,3.46096,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Ga,55.32313078,19.61051348,87.62,69.723,1655,2477,0,0,2,13,195,122,2630,5904,0.84,1.31,0.95,1.81,5.69485,5.999301,0,0,-1.6828136,-3.012255303,4.768954732,3.353549368,6.008506453,4.225207441,0,0,54.23,18.8575,4200,5500,3000,1900,0.306,0.373,26.79,26.03,7.43,5.585,56.08,19.6,1,0,0,0,0,0,1,1,0,0,0,0,1050,302.91,8,74,212,134,0,5,2,13,0,0,0,10,0,0,0,0,0,5,0,1,0,0,2,2,38,31,25.55,8.12,5,4,6.1,0,225,64,12,5,4.26546,2.53355,"[1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Sr,He,55.32313078,37236.03556,87.62,4.002602,1655,4.07,0,0,2,18,195,28,2630,0.1785,0.84,0,0.95,0,5.69485,24.587387,0,18.098,-1.6828136,0.0011354,4.768954732,2.908733088,6.008506453,3.664774046,0,0,54.23,12.305,4200,3200,3000,3900,0.306,5.13,26.79,20.786,7.43,0,56.08,19.08,1,0,0,0,0,0,1,0,0,0,0,1,1050,0,8,98,212,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,2,25.55,0.2050522,5,1,6.1,0,225,225,12,8,4.26546,2.73717,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,In,55.32313078,26.08265816,87.62,114.818,1655,2345,0,0,2,13,195,142,2630,7310,0.84,1.17,0.95,1.78,5.69485,5.78636,0,0,-1.6828136,-2.66680196,4.768954732,3.647317727,6.008506453,4.595332379,0,0,54.23,24.26,4200,3300,3000,2000,0.306,0.233,26.79,26.74,7.43,3.291,56.08,26.14,1,0,0,0,0,0,1,1,0,0,0,0,1050,429.75,8,75,212,155,0,5,2,13,0,0,0,10,0,0,0,0,0,5,0,1,0,0,2,2,38,49,25.55,9.65,5,5,6.1,0,225,139,12,12,4.26546,3.33944,"[1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]"
Sr,La,55.32313078,37.53064612,87.62,138.90547,1655,3737,0,28,2,3,195,207,2630,6146,0.84,1.18,0.95,1.1,5.69485,5.5769,0,0,-1.6828136,-4.927546185,4.768954732,4.194456026,6.008506453,5.28468344,0,0,54.23,36.8975,4200,9500,3000,3100,0.306,0.195,26.79,27.11,7.43,6.2,56.08,37.42,1,0,0,0,0,1,1,1,0,0,0,0,1050,1193,8,13,212,187,0,9,2,3,0,9,0,1,0,0,0,0,0,0,0,0,0,0,2,2,38,57,25.55,31.1,5,6,6.1,14,225,194,12,12,4.26546,3.71998,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Li,55.32313078,21.54405808,87.62,6.941,1655,1615,0,11,2,1,195,128,2630,535,0.84,0.98,0.95,0.98,5.69485,5.391719,0,0,-1.6828136,-1.86988691,4.768954732,3.213570838,6.008506453,4.048845545,0,0,54.23,16.59333333,4200,2900,3000,4200,0.306,3.582,26.79,24.86,7.43,3,56.08,21.63,1,1,0,0,0,0,1,1,0,0,0,0,1050,453.69,8,1,212,152,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,38,3,25.55,24.335,5,2,6.1,4.2,225,229,12,8,4.26546,2.96771,"[1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]"
Sr,Mn,55.32313078,12.21270447,87.62,54.938045,1655,2334,0,120,2,7,195,139,2630,7470,0.84,1.61,0.95,1.55,5.69485,7.43402,0,0,-1.6828136,-9.02056525,4.768954732,2.757836487,6.008506453,3.474656242,0,3.10E-04,54.23,10.48758621,4200,1600,3000,1800,0.306,0.479,26.79,26.32,7.43,12.91,56.08,12.2,1,0,0,1,0,0,1,1,0,0,0,0,1050,1519,8,52,212,132,0,5,2,7,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2,2,38,25,25.55,9.4,5,4,6.1,78,225,217,12,5.24138,4.26546,2.27619,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Mo,55.32313078,15.50088069,87.62,95.96,1655,4912,0,230,2,6,195,154,2630,10280,0.84,1.77,0.95,2.16,5.69485,7.09243,0,0,-1.6828136,-10.84610777,4.768954732,3.154164308,6.008506453,3.973998007,0,0,54.23,15.69,4200,2400,3000,5300,0.306,0.251,26.79,24.06,7.43,37.48,56.08,15.59,1,0,0,1,0,0,1,1,0,0,0,0,1050,2896,8,50,212,139,0,6,2,6,0,5,0,5,0,0,0,0,0,0,0,0,0,1,2,1,38,42,25.55,12.8,5,5,6.1,20,225,229,12,8,4.26546,2.74324,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Nb,55.32313078,18.00213298,87.62,92.90638,1655,5017,0,170,2,5,195,164,2630,8570,0.84,1.64,0.95,1.6,5.69485,6.75885,0,0,-1.6828136,-10.09332153,4.768954732,3.312897187,6.008506453,4.173988903,0,0,54.23,18.18,4200,8500,3000,8800,0.306,0.265,26.79,24.6,7.43,30,56.08,18.15,1,0,0,1,0,0,1,1,0,0,0,0,1050,2750,8,47,212,143,0,7,2,5,0,6,0,4,0,0,0,0,0,0,0,0,0,1,2,1,38,41,25.55,15.7,5,5,6.1,38,225,229,12,8,4.26546,2.87565,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Ne,55.32313078,37232.18569,87.62,20.1791,1655,26.92,0,0,2,18,195,58,2630,0.9,0.84,0,0.95,0,5.69485,21.56454,0,13.088,-1.6828136,0.09403567,4.768954732,2.934893568,6.008506453,3.697734186,0,0,54.23,12.64,4200,0,3000,0,0.306,1.03,26.79,20.786,7.43,0.164,56.08,23.09,1,0,0,0,0,0,1,0,0,0,0,1,1050,24.56,8,99,212,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,38,10,25.55,0.39432,5,2,6.1,0,225,225,12,12,4.26546,3.04326,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,P,55.32313078,28.21412182,87.62,30.973762,1655,553.5,0,11,2,15,195,107,2630,1823,0.84,1.65,0.95,2.19,5.69485,10.48669,0,1.625,-1.6828136,-5.400509043,4.768954732,3.560590636,6.008506453,4.486063093,0,0,54.23,22.5702381,4200,2000,3000,5100,0.306,0.769,26.79,23.824,7.43,18.54,56.08,18.99,1,0,0,0,0,0,1,0,0,0,0,1,1050,317.3,8,83,212,102,0,3,2,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,2,38,15,25.55,3.63,5,3,6.1,0,225,2,12,3,4.26546,2.21377,"[1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0]"
Sr,Pd,55.32313078,14.69838627,87.62,106.42,1655,3236,0,180,2,10,195,139,2630,12023,0.84,1.67,0.95,2.2,5.69485,8.3369,0,0,-1.6828136,-5.13777457,4.768954732,3.065947111,6.008506453,3.862851303,0,0,54.23,14.41,4200,3200,3000,8000,0.306,0.244,26.79,25.98,7.43,16.74,56.08,14.72,1,0,0,1,0,0,1,1,0,0,0,0,1050,1828.05,8,62,212,142,0,0,2,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,38,46,25.55,4.8,5,5,6.1,44,225,225,12,12,4.26546,2.79543,"[1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Pr,55.32313078,35.23917573,87.62,140.90765,1655,3563,0,29,2,3,195,203,2630,6640,0.84,1.2,0.95,1.13,5.69485,5.473,0,0,-1.6828136,-4.77382996,4.768954732,4.14761076,6.008506453,5.225662103,0,0,54.23,35.675,4200,9500,3000,3100,0.306,0.193,26.79,27.2,7.43,6.89,56.08,34.5,1,0,0,0,0,1,1,1,0,0,0,0,1050,1204,8,17,212,183,0,11,2,5,0,0,0,0,0,11,0,3,0,0,0,0,0,0,2,2,38,59,25.55,28.2,5,6,6.1,15,225,194,12,12,4.26546,3.70191,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Rb,55.32313078,92.64095185,87.62,85.4678,1655,961,0,2.5,2,1,195,220,2630,1532,0.84,0.6,0.95,0.82,5.69485,4.177128,0,0,-1.6828136,-0.963335025,4.768954732,5.661284779,6.008506453,7.132771862,0,0,54.23,90.7225,4200,6000,3000,6000,0.306,0.363,26.79,31.06,7.43,2.19,56.08,93.09,1,1,0,0,0,0,1,1,0,0,0,0,1050,312.46,8,4,212,244,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,38,37,25.55,47.27,5,5,6.1,0,225,229,12,8,4.26546,4.89764,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Sc,55.32313078,25.00931092,87.62,44.955912,1655,3103,0,57,2,3,195,170,2630,2985,0.84,1.27,0.95,1.36,5.69485,6.56149,0,0,-1.6828136,-6.28551309,4.768954732,3.542874021,6.008506453,4.463741557,0,6.35E-06,54.23,22.235,4200,5500,3000,4500,0.306,0.568,26.79,25.52,7.43,14.1,56.08,24.96,1,0,0,1,0,0,1,1,0,0,0,0,1050,1814,8,11,212,162,0,9,2,3,0,9,0,1,0,0,0,0,0,0,0,0,0,0,2,2,38,21,25.55,17.8,5,4,6.1,29,225,194,12,12,4.26546,3.21375,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Se,55.32313078,27.20880463,87.62,78.96,1655,958,0,8.3,2,16,195,120,2630,4819,0.84,0,0.95,2.55,5.69485,9.75239,0,0.799,-1.6828136,-3.47079191,4.768954732,3.728679007,6.008506453,4.697841169,0,0,54.23,25.92,4200,2200,3000,6000,0.306,0.321,26.79,25.363,7.43,6.69,56.08,29.81,1,0,0,0,0,0,1,0,0,0,0,1,1050,494,8,89,212,118,0,2,2,16,0,0,0,10,0,0,0,0,0,2,0,4,0,0,2,2,38,34,25.55,3.77,5,4,6.1,3.7,225,14,12,2,4.26546,2.364,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Te,55.32313078,33.95668872,87.62,127.6,1655,1261,0,65,2,16,195,138,2630,6240,0.84,0,0.95,2.1,5.69485,9.0096,0,0.464,-1.6828136,-3.141302507,4.768954732,4.111975037,6.008506453,5.180763906,0,0,54.23,34.76333333,4200,2900,3000,4900,0.306,0.202,26.79,25.73,7.43,17.38,56.08,33.94,1,0,0,0,0,0,1,0,0,1,0,0,1050,722.66,8,90,212,140,0,2,2,16,0,0,0,10,0,0,0,0,0,2,0,4,0,0,2,2,38,52,25.55,5.5,5,5,6.1,16,225,152,12,2,4.26546,2.89227,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Tl,55.32313078,28.64087656,87.62,204.3833,1655,1746,0,43,2,13,195,145,2630,11850,0.84,1.12,0.95,1.62,5.69485,6.108194,0,0,-1.6828136,-2.27267753,4.768954732,3.775558738,6.008506453,4.756905929,0,0,54.23,26.91,4200,6500,3000,6500,0.306,0.129,26.79,26.32,7.43,4.142,56.08,28.53,1,0,0,0,0,0,1,1,0,0,0,0,1050,577,8,76,212,172,0,5,2,27,0,0,0,10,0,0,0,14,0,5,0,1,0,0,2,2,38,81,25.55,7.55,5,6,6.1,2.8,225,194,12,8,4.26546,3.43253,"[1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Sr,Xe,55.32313078,36952.92402,87.62,131.293,1655,165,0,0,2,18,195,140,2630,5.9,0.84,0,0.95,2.6,5.69485,12.12984,0,6.456,-1.6828136,0.04873128,4.768954732,4.751892136,6.008506453,5.987008929,0,0,54.23,53.65,4200,0,3000,0,0.306,0.158,26.79,20.786,7.43,2.27,56.08,57.83,1,0,0,0,0,0,1,0,0,0,0,1,1050,161.3,8,102,212,0,0,0,2,18,0,0,0,10,0,0,0,0,0,0,0,6,0,0,2,2,38,54,25.55,4.044,5,5,6.1,0,225,225,12,12,4.26546,4.85032,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ta,Ac,18.04672956,37.4330863,180.94788,227,5731,3473,200,0,5,3,170,215,16650,10070,1.63,0,1.5,1.1,7.54957,5.17,0,0,-11.85139954,-4.105002298,3.309248619,4.465163104,4.169391995,5.625752986,0,0,18.12,44.5125,2300,0,4800,0,0.14,0.12,25.36,27.2,36.57,12,17.65,37.45,0,0,1,0,0,1,1,1,0,0,0,0,3290,1323,48,14,145,0,7,9,19,3,7,9,3,1,0,0,14,0,0,0,0,0,0,0,2,2,73,89,13.1,32.1,6,7,69,0,229,225,8,12,2.8727,3.99462,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ta,Ar,18.04672956,37184.28542,180.94788,39.948,5731,87.2,200,0,5,18,170,106,16650,1.784,1.63,0,1.5,0,7.54957,15.75961,0,9.26,-11.85139954,0.05854104,3.309248619,3.850300758,4.169391995,4.851074973,0,0,18.12,28.54,2300,0,4800,0,0.14,0.52,25.36,20.786,36.57,1.18,17.65,36.3,0,0,1,0,0,0,1,0,0,0,0,1,3290,83.8,48,100,145,0,7,0,19,8,7,0,3,0,0,0,14,0,0,0,0,6,0,0,2,2,73,18,13.1,1.6411,6,3,69,0,229,225,8,12,2.8727,3.98863,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
